satelite_id,Datetime,C_rs,Delta n0,M0,C_uc,e,C_us,sqrt(A),T_oe,C_ic,OMEGA0,C_is,i0,C_rc,omega,OMEGA DOT,IDOT,Data source,GAL Week,SISA signal,SV health,BGDa,BGDb,t_tm
E10,2025-03-18 13:20:00,-117.96875,2.4165292295710004e-09,-1.570210249628,-5.679205060004999e-06,0.0001357343280688,8.046627044678e-06,5440.609540939,220800.00000000003,-2.421438694e-08,-3.137844726228,2.0489096641539998e-08,0.9999712352615,184.21875,0.8915352692339001,-5.322007397256e-09,-3.568005764619e-10,258.0,2358.0,3.12,0.0,-1.862645149231e-09,0.0,221500.0
E10,2025-03-18 14:00:00,-115.46875000000001,2.3947426077850004e-09,-1.267018243824,-5.537644028664e-06,0.0001365629723296,7.5567513704299995e-06,5440.611789703001,223200.00000000003,5.587935447693e-09,-3.137857572112,3.725290298462e-08,0.9999705272091,192.875,0.885884369257,-5.297363513596001e-09,-3.6001499606970004e-10,517.0,2358.0,3.12,0.0,-1.862645149231e-09,-1.396983861923e-09,224433.99999999997
E10,2025-03-18 14:00:00,-115.46875000000001,2.3947426077850004e-09,-1.267018243824,-5.537644028664e-06,0.0001365629723296,7.5567513704299995e-06,5440.611789703001,223200.00000000003,5.587935447693e-09,-3.137857572112,3.725290298462e-08,0.9999705272091,192.875,0.885884369257,-5.297363513596001e-09,-3.6001499606970004e-10,258.0,2358.0,3.12,0.0,-1.862645149231e-09,0.0,224450.0
E10,2025-03-18 14:10:00,-114.0625,2.396528396456e-09,-1.191515183847,-5.4594129323959994e-06,0.0001368077937514,7.452443242072999e-06,5440.612361908,223800.0,-3.725290298462e-09,-3.137860729089,2.793967723846e-08,0.9999702594951,194.75,0.8847664994246,-5.3059352992170005e-09,-3.582292073987e-10,517.0,2358.0,3.12,0.0,-1.862645149231e-09,-1.396983861923e-09,224464.0
E10,2025-03-18 14:10:00,-114.0625,2.396528396456e-09,-1.191515183847,-5.4594129323959994e-06,0.0001368077937514,7.452443242072999e-06,5440.612361908,223800.0,-3.725290298462e-09,-3.137860729089,2.793967723846e-08,0.9999702594951,194.75,0.8847664994246,-5.3059352992170005e-09,-3.582292073987e-10,258.0,2358.0,3.12,0.0,-1.862645149231e-09,0.0,224500.0
E10,2025-03-18 14:20:00,-112.46875,2.401885762469e-09,-1.116193559359,-5.368143320084e-06,0.00013705564197150002,7.364898920058999e-06,5440.61290741,224400.00000000003,-1.3038516044620001e-08,-3.137863886066,7.450580596924e-09,0.9999699522823001,196.3125,0.8838300387486999,-5.3198644508510006e-09,-3.535861568541e-10,517.0,2358.0,3.12,0.0,-1.862645149231e-09,-1.396983861923e-09,225064.00000000003
E10,2025-03-18 14:20:00,-112.46875,2.401885762469e-09,-1.116193559359,-5.368143320084e-06,0.00013705564197150002,7.364898920058999e-06,5440.61290741,224400.00000000003,-1.3038516044620001e-08,-3.137863886066,7.450580596924e-09,0.9999699522823001,196.3125,0.8838300387486999,-5.3198644508510006e-09,-3.535861568541e-10,258.0,2358.0,3.12,0.0,-1.862645149231e-09,0.0,225100.0
E10,2025-03-18 14:30:00,-110.75,2.408314601684e-09,-1.041064817694,-5.271285772324e-06,0.0001372945262119,7.297843694687e-06,5440.613422394,225000.0,-1.4901161193850002e-08,-3.137867056209,-1.862645149231e-08,0.9999696245886001,197.5,0.8830864257857001,-5.335936548889001e-09,-3.46085844436e-10,517.0,2358.0,3.12,0.0,-1.862645149231e-09,-1.396983861923e-09,225664.0
E10,2025-03-18 14:30:00,-110.75,2.408314601684e-09,-1.041064817694,-5.271285772324e-06,0.0001372945262119,7.297843694687e-06,5440.613422394,225000.0,-1.4901161193850002e-08,-3.137867056209,-1.862645149231e-08,0.9999696245886001,197.5,0.8830864257857001,-5.335936548889001e-09,-3.46085844436e-10,258.0,2358.0,3.12,0.0,-1.862645149231e-09,0.0,225700.0
E10,2025-03-18 16:00:00,-106.96874999999999,2.454030791661e-09,-0.3701213417938,-4.8968940973280005e-06,0.0001377634471282,7.215887308121e-06,5440.614402771,230399.99999999997,2.607703208923e-08,-3.137895994192,-4.2840838432310007e-08,0.9999675648,199.9375,0.8816072576124001,-5.362009063486e-09,-3.203704875739e-10,516.0,2358.0,3.12,0.0,-1.862645149231e-09,-1.396983861923e-09,231214.0
E10,2025-03-18 16:00:00,-106.96874999999999,2.454030791661e-09,-0.3701213417938,-4.8968940973280005e-06,0.0001377634471282,7.215887308121e-06,5440.614402771,230399.99999999997,2.607703208923e-08,-3.137895994192,-4.2840838432310007e-08,0.9999675648,199.9375,0.8816072576124001,-5.362009063486e-09,-3.203704875739e-10,258.0,2358.0,3.12,0.0,-1.862645149231e-09,0.0,231250.0
E10,2025-03-18 16:10:00,-107.84375,2.463674050485e-09,-0.2953652433994,-4.924833774567e-06,0.0001376112923026,7.186084985733e-06,5440.614086151,231000.0,3.3527612686160006e-08,-3.137899228704,-3.725290298462e-08,0.9999673409734999,200.9375,0.8812359397455,-5.364152009891e-09,-3.153702792951e-10,516.0,2358.0,3.12,0.0,-1.862645149231e-09,-1.396983861923e-09,231664.0
E10,2025-03-18 16:10:00,-107.84375,2.463674050485e-09,-0.2953652433994,-4.924833774567e-06,0.0001376112923026,7.186084985733e-06,5440.614086151,231000.0,3.3527612686160006e-08,-3.137899228704,-3.725290298462e-08,0.9999673409734999,200.9375,0.8812359397455,-5.364152009891e-09,-3.153702792951e-10,258.0,2358.0,3.12,0.0,-1.862645149231e-09,0.0,231700.00000000003
E10,2025-03-18 16:20:00,-108.6875,2.473674467042e-09,-0.22045264495470002,-4.950910806656e-06,0.0001374413259327,7.1451067924499995e-06,5440.613718033,231599.99999999997,4.0978193283079996e-08,-3.137902466142,-3.166496753693e-08,0.9999671229986999,202.25,0.8807081189025001,-5.365580640828001e-09,-3.107272287506e-10,516.0,2358.0,3.12,0.0,-1.862645149231e-09,-1.396983861923e-09,232263.99999999997
E10,2025-03-18 16:20:00,-108.6875,2.473674467042e-09,-0.22045264495470002,-4.950910806656e-06,0.0001374413259327,7.1451067924499995e-06,5440.613718033,231599.99999999997,4.0978193283079996e-08,-3.137902466142,-3.166496753693e-08,0.9999671229986999,202.25,0.8807081189025001,-5.365580640828001e-09,-3.107272287506e-10,258.0,2358.0,3.12,0.0,-1.862645149231e-09,0.0,232300.0
E10,2025-03-18 16:30:00,-109.375,2.4836748836000002e-09,-0.1453737610007,-4.973262548447e-06,0.00013725925236940002,7.094815373421e-06,5440.6133136749995,232200.0,4.4703483581540004e-08,-3.137905706505,-2.421438694e-08,0.9999669079498,203.8125,0.880014016939,-5.36665211403e-09,-3.057270204718e-10,516.0,2358.0,3.12,0.0,-1.862645149231e-09,-1.396983861923e-09,232864.0
E10,2025-03-18 16:30:00,-109.375,2.4836748836000002e-09,-0.1453737610007,-4.973262548447e-06,0.00013725925236940002,7.094815373421e-06,5440.6133136749995,232200.0,4.4703483581540004e-08,-3.137905706505,-2.421438694e-08,0.9999669079498,203.8125,0.880014016939,-5.36665211403e-09,-3.057270204718e-10,258.0,2358.0,3.12,0.0,-1.862645149231e-09,0.0,232900.00000000003
E10,2025-03-18 16:40:00,-109.84375,2.494032457891e-09,-0.0701566678611,-4.99002635479e-06,0.00013707717880610001,7.0370733737949995e-06,5440.612892151,232799.99999999997,4.842877388e-08,-3.137908949794,-1.6763806343080003e-08,0.9999666987525,205.53125,0.879181720419,-5.367366429499e-09,-3.0108396992730004e-10,516.0,2358.0,3.12,0.0,-1.862645149231e-09,-1.396983861923e-09,233463.99999999997
E10,2025-03-18 16:40:00,-109.84375,2.494032457891e-09,-0.0701566678611,-4.99002635479e-06,0.00013707717880610001,7.0370733737949995e-06,5440.612892151,232799.99999999997,4.842877388e-08,-3.137908949794,-1.6763806343080003e-08,0.9999666987525,205.53125,0.879181720419,-5.367366429499e-09,-3.0108396992730004e-10,258.0,2358.0,3.12,0.0,-1.862645149231e-09,0.0,233500.0
E10,2025-03-18 17:40:00,-108.15625,2.5429630674760005e-09,0.3812476442432,-4.943460226059e-06,0.0001364012714475,6.807968020439e-06,5440.610965729,236400.0,3.5390257835390003e-08,-3.137928412457,1.4901161193850002e-08,0.9999655474360001,213.24999999999997,0.8740868873074,-5.364509167625001e-09,-2.7929734814130003e-10,516.0,2358.0,3.12,0.0,-1.862645149231e-09,-1.396983861923e-09,237514.0
E10,2025-03-18 17:40:00,-108.15625,2.5429630674760005e-09,0.3812476442432,-4.943460226059e-06,0.0001364012714475,6.807968020439e-06,5440.610965729,236400.0,3.5390257835390003e-08,-3.137928412457,1.4901161193850002e-08,0.9999655474360001,213.24999999999997,0.8740868873074,-5.364509167625001e-09,-2.7929734814130003e-10,258.0,2358.0,3.12,0.0,-1.862645149231e-09,0.0,237550.00000000003
E10,2025-03-18 17:50:00,-107.87500000000001,2.547248960286e-09,0.455903251869,-4.943460226059e-06,0.0001363853225484,6.8116933107379995e-06,5440.610887527,237000.0,3.166496753693e-08,-3.137931651357,1.6763806343080003e-08,0.9999653718857999,213.4375,0.873816348404,-5.3634376944230006e-09,-2.771544017362e-10,516.0,2358.0,3.12,0.0,-1.862645149231e-09,-1.396983861923e-09,237664.0
E10,2025-03-18 17:50:00,-107.87500000000001,2.547248960286e-09,0.455903251869,-4.943460226059e-06,0.0001363853225484,6.8116933107379995e-06,5440.610887527,237000.0,3.166496753693e-08,-3.137931651357,1.6763806343080003e-08,0.9999653718857999,213.4375,0.873816348404,-5.3634376944230006e-09,-2.771544017362e-10,258.0,2358.0,3.12,0.0,-1.862645149231e-09,0.0,237699.99999999997
E10,2025-03-18 18:00:00,-107.87500000000001,2.5501062221600003e-09,0.5302450299196,-4.958361387253e-06,0.0001363914925605,6.826594471931e-06,5440.610904694,237600.0,2.793967723846e-08,-3.137934887332,1.6763806343080003e-08,0.9999651992615001,213.375,0.8738596844263,-5.3623662212200005e-09,-2.753686130652e-10,516.0,2358.0,3.12,0.0,-1.862645149231e-09,-1.396983861923e-09,238264.0
E10,2025-03-18 18:00:00,-107.87500000000001,2.5501062221600003e-09,0.5302450299196,-4.958361387253e-06,0.0001363914925605,6.826594471931e-06,5440.610904694,237600.0,2.793967723846e-08,-3.137934887332,1.6763806343080003e-08,0.9999651992615001,213.375,0.8738596844263,-5.3623662212200005e-09,-2.753686130652e-10,258.0,2358.0,3.12,0.0,-1.862645149231e-09,0.0,238300.0
E10,2025-03-18 18:10:00,-108.25,2.551892010831e-09,0.604247299794,-4.99002635479e-06,0.000136413029395,6.847083568573e-06,5440.611019135,238200.0,2.607703208923e-08,-3.137938120381,1.6763806343080003e-08,0.999965029563,213.125,0.8742425666606,-5.361294748017e-09,-2.7358282439420003e-10,516.0,2358.0,3.12,0.0,-1.862645149231e-09,-1.396983861923e-09,238864.0
E10,2025-03-18 18:10:00,-108.25,2.551892010831e-09,0.604247299794,-4.99002635479e-06,0.000136413029395,6.847083568573e-06,5440.611019135,238200.0,2.607703208923e-08,-3.137938120381,1.6763806343080003e-08,0.999965029563,213.125,0.8742425666606,-5.361294748017e-09,-2.7358282439420003e-10,258.0,2358.0,3.12,0.0,-1.862645149231e-09,0.0,238899.99999999997
E10,2025-03-18 18:20:00,-108.96874999999999,2.551892010831e-09,0.6779540953265001,-5.03845512867e-06,0.0001364413183182,6.867572665215e-06,5440.611211777,238800.0,2.2351741790770002e-08,-3.137941354893,1.6763806343080003e-08,0.9999648627903,212.84375,0.874920956884,-5.359866117081001e-09,-2.7215419345740004e-10,516.0,2358.0,3.12,0.0,-1.862645149231e-09,-1.396983861923e-09,239464.0
E10,2025-03-18 18:20:00,-108.96874999999999,2.551892010831e-09,0.6779540953265001,-5.03845512867e-06,0.0001364413183182,6.867572665215e-06,5440.611211777,238800.0,2.2351741790770002e-08,-3.137941354893,1.6763806343080003e-08,0.9999648627903,212.84375,0.874920956884,-5.359866117081001e-09,-2.7215419345740004e-10,258.0,2358.0,3.12,0.0,-1.862645149231e-09,0.0,239500.0
E10,2025-03-18 18:30:00,-109.87499999999999,2.5511776953630004e-09,0.7514919720971001,-5.098059773445e-06,0.00013646413572130002,6.880611181258999e-06,5440.611446381,239400.0,1.6763806343080003e-08,-3.137944599645,1.4901161193850002e-08,0.9999646945546999,212.62500000000003,0.8757682819613001,-5.3573660129410004e-09,-2.69654089318e-10,516.0,2358.0,3.12,0.0,-1.862645149231e-09,-1.396983861923e-09,240064.0
E10,2025-03-18 18:30:00,-109.87499999999999,2.5511776953630004e-09,0.7514919720971001,-5.098059773445e-06,0.00013646413572130002,6.880611181258999e-06,5440.611446381,239400.0,1.6763806343080003e-08,-3.137944599645,1.4901161193850002e-08,0.9999646945546999,212.62500000000003,0.8757682819613001,-5.3573660129410004e-09,-2.69654089318e-10,258.0,2358.0,3.12,0.0,-1.862645149231e-09,0.0,240099.99999999997
E10,2025-03-18 18:40:00,-110.87499999999999,2.5511776953630004e-09,0.8249781932303,-5.1632523536679994e-06,0.0001364775234833,6.884336471558e-06,5440.611692429,240000.0,1.4901161193850002e-08,-3.13794783562,1.117587089539e-08,0.9999645321708001,212.59375,0.8766672495098,-5.35558022427e-09,-2.6822545838130003e-10,516.0,2358.0,3.12,0.0,-1.862645149231e-09,-1.396983861923e-09,240664.0
E10,2025-03-18 18:40:00,-110.87499999999999,2.5511776953630004e-09,0.8249781932303,-5.1632523536679994e-06,0.0001364775234833,6.884336471558e-06,5440.611692429,240000.0,1.4901161193850002e-08,-3.13794783562,1.117587089539e-08,0.9999645321708001,212.59375,0.8766672495098,-5.35558022427e-09,-2.6822545838130003e-10,258.0,2358.0,3.12,0.0,-1.862645149231e-09,0.0,240700.0
E10,2025-03-18 18:50:00,-111.9375,2.55689221911e-09,0.8983752187853,-5.234032869338999e-06,0.0001364822965115,6.876885890960999e-06,5440.611961365,240600.0,2.793967723846e-08,-3.137950954561,2.421438694e-08,0.9999643712498001,212.71874999999997,0.8776553511939,-5.364152009891e-09,-2.753686130652e-10,516.0,2358.0,3.12,0.0,-1.862645149231e-09,-1.396983861923e-09,241264.0
E10,2025-03-18 18:50:00,-111.9375,2.55689221911e-09,0.8983752187853,-5.234032869338999e-06,0.0001364822965115,6.876885890960999e-06,5440.611961365,240600.0,2.793967723846e-08,-3.137950954561,2.421438694e-08,0.9999643712498001,212.71874999999997,0.8776553511939,-5.364152009891e-09,-2.753686130652e-10,258.0,2358.0,3.12,0.0,-1.862645149231e-09,0.0,241299.99999999997
E10,2025-03-18 19:00:00,-113.1875,2.562249585123e-09,0.9715726949997001,-5.310401320457e-06,0.0001364775234833,6.8563967943189995e-06,5440.612283707,241200.0,3.725290298462e-08,-3.137954058873,4.0978193283079996e-08,0.9999641971626,213.03125,0.8788430066074,-5.3752238996510005e-09,-2.832260832175e-10,516.0,2358.0,3.12,0.0,-1.862645149231e-09,-1.396983861923e-09,241864.0
E10,2025-03-18 19:00:00,-113.1875,2.562249585123e-09,0.9715726949997001,-5.310401320457e-06,0.0001364775234833,6.8563967943189995e-06,5440.612283707,241200.0,3.725290298462e-08,-3.137954058873,4.0978193283079996e-08,0.9999641971626,213.03125,0.8788430066074,-5.3752238996510005e-09,-2.832260832175e-10,258.0,2358.0,3.12,0.0,-1.862645149231e-09,0.0,241900.0
E10,2025-03-18 19:10:00,-114.625,2.5618924273890003e-09,1.044570528247,-5.386769771576e-06,0.0001364597119391,6.8247318267819996e-06,5440.612659453999,241800.00000000003,3.725290298462e-08,-3.137957250961,4.656612873077e-08,0.9999640186866,213.59374999999997,0.8802303664308001,-5.378438319259e-09,-2.846547141543e-10,516.0,2358.0,3.12,0.0,-1.862645149231e-09,-1.396983861923e-09,242464.0
E10,2025-03-18 19:10:00,-114.625,2.5618924273890003e-09,1.044570528247,-5.386769771576e-06,0.0001364597119391,6.8247318267819996e-06,5440.612659453999,241800.00000000003,3.725290298462e-08,-3.137957250961,4.656612873077e-08,0.9999640186866,213.59374999999997,0.8802303664308001,-5.378438319259e-09,-2.846547141543e-10,258.0,2358.0,3.12,0.0,-1.862645149231e-09,0.0,242499.99999999997
E10,2025-03-18 19:50:00,-121.0,2.5168905528800003e-09,1.33449694944,-5.658715963364e-06,0.00013616133946930001,6.56396150589e-06,5440.614799499999,244200.00000000003,4.4703483581540004e-08,-3.137970347003,1.117587089539e-08,0.9999634203531,219.56250000000003,0.8878449940106,-5.353794435599001e-09,-2.7465429759680003e-10,516.0,2358.0,3.12,0.0,-1.862645149231e-09,-1.396983861923e-09,245254.0
E10,2025-03-18 19:50:00,-121.0,2.5168905528800003e-09,1.33449694944,-5.658715963364e-06,0.00013616133946930001,6.56396150589e-06,5440.614799499999,244200.00000000003,4.4703483581540004e-08,-3.137970347003,1.117587089539e-08,0.9999634203531,219.56250000000003,0.8878449940106,-5.353794435599001e-09,-2.7465429759680003e-10,258.0,2358.0,3.12,0.0,-1.862645149231e-09,0.0,245250.0
E10,2025-03-18 20:00:00,-121.84375,2.5086759249930004e-09,1.407212737933,-5.690380930901e-06,0.00013604341074820002,6.489455699921e-06,5440.61530304,244800.0,4.4703483581540004e-08,-3.137973544942,1.4901161193850002e-08,0.9999632491917,221.5,0.8895143649409001,-5.355937382004e-09,-2.753686130652e-10,516.0,2358.0,3.12,0.0,-1.862645149231e-09,-1.396983861923e-09,245464.0
E10,2025-03-18 20:00:00,-121.84375,2.5086759249930004e-09,1.407212737933,-5.690380930901e-06,0.00013604341074820002,6.489455699921e-06,5440.61530304,244800.0,4.4703483581540004e-08,-3.137973544942,1.4901161193850002e-08,0.9999632491917,221.5,0.8895143649409001,-5.355937382004e-09,-2.753686130652e-10,258.0,2358.0,3.12,0.0,-1.862645149231e-09,0.0,245500.0
E10,2025-03-18 20:10:00,-122.15625000000001,2.5054615053860002e-09,1.480452333022,-5.699694156647e-06,0.000135941663757,6.433576345444e-06,5440.615667343,245400.00000000003,3.5390257835390003e-08,-3.137976709234,2.2351741790770002e-08,0.9999630502348,223.0,0.8906598327228,-5.3634376944230006e-09,-2.76797244002e-10,516.0,2358.0,3.12,0.0,-1.862645149231e-09,-1.396983861923e-09,246064.00000000003
E10,2025-03-18 20:10:00,-122.15625000000001,2.5054615053860002e-09,1.480452333022,-5.699694156647e-06,0.000135941663757,6.433576345444e-06,5440.615667343,245400.00000000003,3.5390257835390003e-08,-3.137976709234,2.2351741790770002e-08,0.9999630502348,223.0,0.8906598327228,-5.3634376944230006e-09,-2.76797244002e-10,258.0,2358.0,3.12,0.0,-1.862645149231e-09,0.0,246099.99999999997
E10,2025-03-18 20:20:00,-122.0625,2.507604451791e-09,1.5543459666,-5.695968866348e-06,0.0001358811277896,6.407499313354e-06,5440.615846634,246000.0,1.862645149231e-08,-3.137979858897,2.793967723846e-08,0.9999628249454,223.78125,0.8911511566854999,-5.3752238996510005e-09,-2.7822587493870003e-10,516.0,2358.0,3.12,0.0,-1.862645149231e-09,-1.396983861923e-09,246664.0
E10,2025-03-18 20:20:00,-122.0625,2.507604451791e-09,1.5543459666,-5.695968866348e-06,0.0001358811277896,6.407499313354e-06,5440.615846634,246000.0,1.862645149231e-08,-3.137979858897,2.793967723846e-08,0.9999628249454,223.78125,0.8911511566854999,-5.3752238996510005e-09,-2.7822587493870003e-10,258.0,2358.0,3.12,0.0,-1.862645149231e-09,0.0,246700.0
E10,2025-03-18 20:30:00,-121.875,2.514747606475e-09,1.628915174284,-5.688518285751e-06,0.0001358863664791,6.418675184249999e-06,5440.61579895,246600.00000000003,-1.862645149231e-09,-3.137983015874,2.793967723846e-08,0.9999625850269,223.59375,0.8909668056009,-5.388795893551e-09,-2.7786871720459997e-10,516.0,2358.0,3.12,0.0,-1.862645149231e-09,-1.396983861923e-09,247264.00000000003
E10,2025-03-18 20:30:00,-121.875,2.514747606475e-09,1.628915174284,-5.688518285751e-06,0.0001358863664791,6.418675184249999e-06,5440.61579895,246600.00000000003,-1.862645149231e-09,-3.137983015874,2.793967723846e-08,0.9999625850269,223.59375,0.8909668056009,-5.388795893551e-09,-2.7786871720459997e-10,258.0,2358.0,3.12,0.0,-1.862645149231e-09,0.0,247300.0
E10,2025-03-18 20:40:00,-121.875,2.5254623385010004e-09,1.704090433818,-5.688518285751e-06,0.00013597344513980003,6.468966603278999e-06,5440.6155281070005,247200.0,-1.862645149231e-08,-3.137986194795,2.2351741790770002e-08,0.9999623465712001,222.43750000000003,0.8901763148909,-5.401296414247e-09,-2.76797244002e-10,516.0,2358.0,3.12,0.0,-1.862645149231e-09,-1.396983861923e-09,247864.0
E10,2025-03-18 20:40:00,-121.875,2.5254623385010004e-09,1.704090433818,-5.688518285751e-06,0.00013597344513980003,6.468966603278999e-06,5440.6155281070005,247200.0,-1.862645149231e-08,-3.137986194795,2.2351741790770002e-08,0.9999623465712001,222.43750000000003,0.8901763148909,-5.401296414247e-09,-2.76797244002e-10,258.0,2358.0,3.12,0.0,-1.862645149231e-09,0.0,247900.0
E10,2025-03-18 20:50:00,-122.34375,2.537962859197e-09,1.779704037737,-5.709007382392999e-06,0.0001361466711387,6.5471976995469995e-06,5440.615053177,247800.00000000003,-2.793967723846e-08,-3.137989402974,1.3038516044620001e-08,0.9999621271335001,220.53124999999997,0.888947415428,-5.409511042134e-09,-2.7501145533100003e-10,516.0,2358.0,3.12,0.0,-1.862645149231e-09,-1.396983861923e-09,248464.00000000003
E10,2025-03-18 20:50:00,-122.34375,2.537962859197e-09,1.779704037737,-5.709007382392999e-06,0.0001361466711387,6.5471976995469995e-06,5440.615053177,247800.00000000003,-2.793967723846e-08,-3.137989402974,1.3038516044620001e-08,0.9999621271335001,220.53124999999997,0.888947415428,-5.409511042134e-09,-2.7501145533100003e-10,258.0,2358.0,3.12,0.0,-1.862645149231e-09,0.0,248500.0
E10,2025-03-18 21:30:00,-129.53125,2.574392948085e-09,2.082333032203,-6.00703060627e-06,0.00013732363004240002,6.901100277900999e-06,5440.612346649,250199.99999999997,-2.0489096641539998e-08,-3.138002403927,2.9802322387700004e-08,0.9999615536696,212.09375,0.8838572256182999,-5.396653363703e-09,-2.7965450587550003e-10,516.0,2358.0,3.12,0.0,-1.862645149231e-09,-1.396983861923e-09,251013.99999999997
E10,2025-03-18 21:30:00,-129.53125,2.574392948085e-09,2.082333032203,-6.00703060627e-06,0.00013732363004240002,6.901100277900999e-06,5440.612346649,250199.99999999997,-2.0489096641539998e-08,-3.138002403927,2.9802322387700004e-08,0.9999615536696,212.09375,0.8838572256182999,-5.396653363703e-09,-2.7965450587550003e-10,258.0,2358.0,3.12,0.0,-1.862645149231e-09,0.0,251050.0
E10,2025-03-18 21:40:00,-131.5,2.5786788408960002e-09,2.157341649276,-6.0964375734329994e-06,0.0001375781139359,6.945803761482e-06,5440.611816406,250800.0,-2.421438694e-08,-3.138005647217,3.911554813385e-08,0.9999614234698999,211.15624999999997,0.8832334549043002,-5.3920103131580004e-09,-2.828689254833e-10,516.0,2358.0,3.12,0.0,-1.862645149231e-09,-1.396983861923e-09,251464.0
E10,2025-03-18 21:40:00,-131.5,2.5786788408960002e-09,2.157341649276,-6.0964375734329994e-06,0.0001375781139359,6.945803761482e-06,5440.611816406,250800.0,-2.421438694e-08,-3.138005647217,3.911554813385e-08,0.9999614234698999,211.15624999999997,0.8832334549043002,-5.3920103131580004e-09,-2.828689254833e-10,258.0,2358.0,3.12,0.0,-1.862645149231e-09,0.0,251500.0
E10,2025-03-18 21:50:00,-133.03125,2.582964733706e-09,2.232081092348,-6.1728060245509994e-06,0.0001377679873258,6.9718807935709995e-06,5440.611429214,251399.99999999997,-2.793967723846e-08,-3.138008883191,3.5390257835390003e-08,0.9999612449939002,210.6875,0.8828789518179001,-5.394153259563e-09,-2.821546100149e-10,516.0,2358.0,3.12,0.0,-1.862645149231e-09,-1.396983861923e-09,252064.00000000003
E10,2025-03-18 21:50:00,-133.03125,2.582964733706e-09,2.232081092348,-6.1728060245509994e-06,0.0001377679873258,6.9718807935709995e-06,5440.611429214,251399.99999999997,-2.793967723846e-08,-3.138008883191,3.5390257835390003e-08,0.9999612449939002,210.6875,0.8828789518179001,-5.394153259563e-09,-2.821546100149e-10,258.0,2358.0,3.12,0.0,-1.862645149231e-09,0.0,252100.0
E10,2025-03-18 22:00:00,-134.09375,2.589036415187e-09,2.306636890925,-6.234273314476e-06,0.0001379005843773,6.983056664466999e-06,5440.611160278,252000.0,-1.862645149231e-08,-3.138012122092,1.862645149231e-08,0.9999609992237,210.5,0.8827081722242,-5.404153676121001e-09,-2.753686130652e-10,516.0,2358.0,3.12,0.0,-1.862645149231e-09,-1.396983861923e-09,252664.0
E10,2025-03-18 22:00:00,-134.09375,2.589036415187e-09,2.306636890925,-6.234273314476e-06,0.0001379005843773,6.983056664466999e-06,5440.611160278,252000.0,-1.862645149231e-08,-3.138012122092,1.862645149231e-08,0.9999609992237,210.5,0.8827081722242,-5.404153676121001e-09,-2.753686130652e-10,258.0,2358.0,3.12,0.0,-1.862645149231e-09,0.0,252700.0
E10,2025-03-18 22:10:00,-134.71875,2.594750938935e-09,2.381082727802,-6.282702088356e-06,0.0001379796303809,6.984919309616e-06,5440.611001968,252599.99999999997,1.862645149231e-09,-3.138015378548,0.0,0.9999607168805,210.5,0.8826474304026001,-5.417368512286e-09,-2.639395655709e-10,516.0,2358.0,3.12,0.0,-1.862645149231e-09,-1.396983861923e-09,253263.99999999997
E10,2025-03-18 22:10:00,-134.71875,2.594750938935e-09,2.381082727802,-6.282702088356e-06,0.0001379796303809,6.984919309616e-06,5440.611001968,252599.99999999997,1.862645149231e-09,-3.138015378548,0.0,0.9999607168805,210.5,0.8826474304026001,-5.417368512286e-09,-2.639395655709e-10,258.0,2358.0,3.12,0.0,-1.862645149231e-09,0.0,253300.0
E10,2025-03-18 22:20:00,-135.0,2.5943937812e-09,2.455483552152,-6.314367055893e-06,0.0001380150206387,6.979331374168e-06,5440.610929489,253200.0,1.3038516044620001e-08,-3.138018637929,-7.450580596924e-09,0.9999605091461,210.53125,0.8826317464579001,-5.423083036033e-09,-2.58582199558e-10,516.0,2358.0,3.12,0.0,-1.862645149231e-09,-1.396983861923e-09,253864.0
E10,2025-03-18 22:20:00,-135.0,2.5943937812e-09,2.455483552152,-6.314367055893e-06,0.0001380150206387,6.979331374168e-06,5440.610929489,253200.0,1.3038516044620001e-08,-3.138018637929,-7.450580596924e-09,0.9999605091461,210.53125,0.8826317464579001,-5.423083036033e-09,-2.58582199558e-10,258.0,2358.0,3.12,0.0,-1.862645149231e-09,0.0,253900.00000000003
E10,2025-03-18 22:30:00,-135.0625,2.590822203858e-09,2.529857670932,-6.3348561525339995e-06,0.0001380279427394,6.9718807935709995e-06,5440.610900879,253799.99999999997,9.313225746155e-09,-3.138021889996,-7.450580596924e-09,0.9999603628543,210.5625,0.8826427783231001,-5.422011562831e-09,-2.596536727606e-10,516.0,2358.0,3.12,0.0,-1.862645149231e-09,-1.396983861923e-09,254463.99999999997
E10,2025-03-18 22:30:00,-135.0625,2.590822203858e-09,2.529857670932,-6.3348561525339995e-06,0.0001380279427394,6.9718807935709995e-06,5440.610900879,253799.99999999997,9.313225746155e-09,-3.138021889996,-7.450580596924e-09,0.9999603628543,210.5625,0.8826427783231001,-5.422011562831e-09,-2.596536727606e-10,258.0,2358.0,3.12,0.0,-1.862645149231e-09,0.0,254500.0
E10,2025-03-18 22:40:00,-135.0,2.5879649419850005e-09,2.604231443001,-6.34603202343e-06,0.0001380229368806,6.9662928581239995e-06,5440.610908508,254400.0,1.117587089539e-08,-3.138025144989,-7.450580596924e-09,0.9999602019333,210.5625,0.8826541686033,-5.4227258782990005e-09,-2.589393572922e-10,516.0,2358.0,3.12,0.0,-1.862645149231e-09,-1.396983861923e-09,255064.0
