satelite_id,Datetime,C_rs,Delta n0,M0,C_uc,e,C_us,sqrt(A),T_oe,C_ic,OMEGA0,C_is,i0,C_rc,omega,OMEGA DOT,IDOT,t_tm
C02,2025-03-23 18:00:00,-270.5625,-2.0836582213e-09,2.670219635514,-8.706003427504998e-06,0.001055821427144,8.073635399342e-06,6493.394432068,64800.00000000001,-1.192092895508e-07,1.968558500672,4.936009645462e-08,0.034197256407280004,-244.6875,1.554008038375,3.2079907685490004e-09,-4.975207237351001e-10,64800.00000000001
C02,2025-03-23 19:00:00,67.78125,-6.98636243861e-09,2.932765284646,2.576503902674e-06,0.001055475440808,1.1844560503960001e-05,6493.3951473239995,68400.0,-1.0617077350619998e-07,2.474510191545,1.532025635242e-07,0.045628082809940004,-362.484375,1.048640963214,8.137838973658001e-09,-4.332323315798e-10,68400.0
C02,2025-03-23 20:00:00,352.5,-7.288875039474001e-09,-3.086843436014,1.1567492038010003e-05,0.001048927311786,7.96839594841e-06,6493.411117554,72000.0,8.055940270423999e-08,2.81615713346,1.951120793819e-07,0.0599639631569,-252.12500000000003,0.7064687795804,8.32356099544e-09,-2.839403986859e-10,72000.0
C02,2025-03-23 21:00:00,477.921875,-6.728137396786e-09,-2.822595049716,1.545390114188e-05,0.001044932520017,1.491513103247e-06,6493.421712875,75600.0,1.541338860989e-07,3.075084813557,1.4901161193850001e-07,0.07488328156639,-53.875,0.44622513591370006,7.699963591533e-09,-1.646497154644e-10,75600.0
C02,2025-03-23 22:00:00,468.96875,-5.963462687872001e-09,-2.559402777627,1.5067867934700002e-05,0.001043981406838,-5.032867193221999e-06,6493.424617767,79200.0,1.5087425708769998e-07,-2.991257081155,6.798654794693e-08,0.08933098590841,148.96875,0.22897524288079998,6.926717096999e-09,-5.964534161075e-11,79200.0
C02,2025-03-23 23:00:00,350.640625,-5.028423739747e-09,-2.2991163202,1.1254101991650002e-05,0.001045531244017,-1.072650775313e-05,6493.417955399,82800.0,1.410953700542e-07,-2.797674364584,-4.19095158577e-08,0.10271814778890001,328.1875,0.03772769612712,6.049537701813e-09,5.178787145842999e-11,82800.0
C03,2025-03-23 00:00:00,12.640625,-5.5741607575980005e-09,-1.952066450237,5.15952706337e-07,0.00104253704194,-8.829869329929e-06,6493.311727524,0.0,2.4028122425079997e-07,-2.890986066157,1.4901161193850002e-08,0.1006775189713,272.75,0.48912532269590003,6.719208453431001e-09,1.8322191764260002e-10,0.0
C03,2025-03-23 01:00:00,-119.40625,-4.7991284743930005e-09,-1.686683707021,-3.736466169357e-06,0.001042516203597,-7.393304258585e-06,6493.31895256,3600.0,1.825392246246e-07,-2.675068271217,-7.916241884232e-08,0.10584994233210002,224.859375,0.270201784086,5.890245352362001e-09,3.4430005576500003e-10,3600.0
C03,2025-03-23 02:00:00,-203.20312500000003,-3.852660478773e-09,-1.42369280268,-6.505288183689e-06,0.001042606891133,-5.099456757307e-06,6493.320180893,7200.0,7.916241884232e-08,-2.466299423385,-1.4994293451309998e-07,0.10989353714120001,152.0625,0.06075335667831001,4.930205362843e-09,4.782342060886e-10,7200.0
C03,2025-03-23 03:00:00,-225.28125,-2.711184360282e-09,-1.163484427042,-7.357448339461999e-06,0.001041153096594,-2.737622708082e-06,6493.313423157,10800.0,-4.6566128730770005e-09,-2.262256051108,-1.9883736968039998e-07,0.11266414598820002,80.15625,-0.1412370017166,3.833373961127001e-09,5.668093241692e-10,10800.0
