satelite_id,Datetime,C_rs,Delta n0,M0,C_uc,e,C_us,sqrt(A),T_oe,C_ic,OMEGA0,C_is,i0,C_rc,omega,OMEGA DOT,IDOT,t_tm
G03,2025-03-23 02:00:00,-71.625,4.005523989009001e-09,-2.674285583712,-3.611668944359e-06,0.005886077648028999,4.731118679047e-06,5153.56120491,7200.0,1.2852251529689998e-07,-2.308888103874,-2.0489096641539998e-08,0.9887058005252,301.875,1.131240527612,-7.866041937935e-09,5.357366012941e-11,18.0
G03,2025-03-23 04:00:00,-56.96875,4.065883646088001e-09,-1.624346548417,-2.8591603040699997e-06,0.005886904080398,4.654750227928e-06,5153.557504654,14400.0,8.568167686462001e-08,-2.308944840226,5.2154064178470006e-08,0.9887064208024001,304.28125,1.131548518681,-7.862827518327e-09,9.14323799542e-11,7218.0
G03,2025-03-23 06:00:00,-49.8125,4.0626692264799996e-09,-0.5740290196413,-2.5313347578049998e-06,0.00588762445841,4.654750227928e-06,5153.558801651,21600.0,-4.842877388e-08,-2.309001970103,5.774199962616e-08,0.9887064266541,308.90625,1.131479882953,-8.001047561461e-09,9.071806448581e-11,14418.0
G03,2025-03-23 07:59:44,-43.90625,3.966950953716001e-09,0.4739554386036,-2.5313347578049998e-06,0.0058880415745079994,4.287809133529999e-06,5153.559658051,28784.0,-3.911554813385e-08,-2.309059544707,2.2351741790770002e-08,0.9887070864302001,312.21875,1.131408183875,-8.013548082158e-09,9.250385315679e-11,21888.0
G03,2025-03-23 08:00:00,-43.90625,3.966593795982e-09,0.4762905484417,-2.5313347578049998e-06,0.0058880436699840005,4.287809133529999e-06,5153.559644699,28800.0,-3.911554813385e-08,-2.309059688073,2.2351741790770002e-08,0.9887070908189,312.21875,1.131407079372,-8.013548082158e-09,9.214669542258999e-11,21618.0
G03,2025-03-23 10:00:00,-47.75,3.8905191985980005e-09,1.526469652982,-2.544373273849e-06,0.005887776031159001,3.920868039130999e-06,5153.560020447,36000.0,-6.519258022308e-08,-2.309117473337,-3.725290298462e-08,0.9887078851834,317.59375,1.131474786146,-7.978903781941e-09,1.1321900174020001e-10,28818.0
G03,2025-03-23 12:00:00,-55.0625,3.795872399036e-09,2.576608363429,-2.853572368622e-06,0.005888027488254,3.769993782043e-06,5153.5608367919995,43200.0,6.705522537231e-08,-2.309174410109,-1.6763806343080003e-08,0.9887092925106,321.5,1.131580619492,-7.849612682162e-09,1.082187934614e-10,36018.0
G03,2025-03-23 14:00:00,-61.0625,3.7994439763780005e-09,-2.656256465732,-3.0808150768279995e-06,0.005888410261832,3.94694507122e-06,5153.560083389,50400.0,-1.3038516044620001e-08,-2.30923038428,-1.117587089539e-08,0.9887099727675001,317.90625,1.131505450372,-7.807110911792e-09,4.821629411646999e-11,43218.0
G03,2025-03-23 16:00:00,-49.59375,3.897662353282001e-09,-1.606241670299,-2.564862370491e-06,0.005888762301765001,4.014000296593e-06,5153.557569504,57600.0,1.229345798492e-07,-2.309286254585,3.911554813385e-08,0.9887097474780999,316.21875,1.131736013576,-7.889971506126001e-09,-4.6073347711289994e-11,50418.0
G03,2025-03-23 18:00:00,-41.375,3.9894518909700004e-09,-0.5559640762611,-2.171844244003e-06,0.005889452644624,3.812834620476e-06,5153.5584697720005,64800.00000000001,-4.0978193283079996e-08,-2.309343703378,6.332993507385e-08,0.9887086210312002,318.96875,1.131706627941,-8.055692694793001e-09,-5.035924052165e-11,57618.0
